,gm#,date,unnamed: 2,tm,unnamed: 4,opp,w/l,r,ra,inn,w-l,rank,gb,time,d/n,attendance,cli,streak,orig. scheduled
39,38,"Saturday, May 11",boxscore,WSN,@,BOS,L,2,4,,19-19,3,8.0,2:13,D,30995,.86,-,
40,39,"Sunday, May 12",boxscore,WSN,@,BOS,L,2,3,,19-20,3,8.0,2:31,D,29250,.85,--,
41,40,"Tuesday, May 14 (1)",boxscore,WSN,@,CHW,W,6,3,,20-20,3,9.0,2:42,D,,.79,+,
42,41,"Tuesday, May 14 (2)",boxscore,WSN,@,CHW,L,0,4,,20-21,3,9.0,2:15,D,11138,.83,-,
43,42,"Wednesday, May 15",boxscore,WSN,@,CHW,L,0,2,,20-22,3,10.0,2:16,D,11008,.75,--,
44,43,"Friday, May 17",boxscore,WSN,@,PHI,L,2,4,,20-23,3,10.5,2:15,N,44507,.84,---,
45,44,"Saturday, May 18",boxscore,WSN,@,PHI,L-wo,3,4,10,20-24,3,11.5,2:52,N,43112,.77,----,
46,45,"Sunday, May 19",boxscore,WSN,@,PHI,L,5,11,,20-25,4,12.5,2:53,D,44713,.71,-----,
47,46,"Monday, May 20",boxscore,WSN,,MIN,W,12,3,,21-25,3,12.0,2:22,N,16979,.60,+,
48,47,"Tuesday, May 21",boxscore,WSN,,MIN,L,0,10,,21-26,3,13.0,2:20,N,23597,.65,-,
49,48,"Wednesday, May 22",boxscore,WSN,,MIN,L,2,3,,21-27,3,14.0,2:34,D,21837,.57,--,
50,49,"Friday, May 24",boxscore,WSN,,SEA,W,6,1,,22-27,3,13.5,2:07,N,23789,.54,+,
51,50,"Saturday, May 25",boxscore,WSN,,SEA,W,3,1,,23-27,3,13.5,2:21,D,30791,.58,++,
52,51,"Sunday, May 26",boxscore,WSN,,SEA,L,5,9,,23-28,3,13.5,2:35,D,25935,.60,-,
53,52,"Monday, May 27",boxscore,WSN,@,ATL,W,8,4,,24-28,3,12.5,2:39,D,38858,.65,+,
54,53,"Tuesday, May 28",boxscore,WSN,@,ATL,L,0,2,,24-29,3,12.5,2:04,N,37598,.72,-,
55,54,"Wednesday, May 29",boxscore,WSN,@,ATL,W,7,2,,25-29,3,12.5,2:52,N,33654,.66,+,
56,55,"Thursday, May 30",boxscore,WSN,@,ATL,W,3,1,,26-29,3,12.0,2:35,N,37784,.75,++,
57,56,"Friday, May 31",boxscore,WSN,@,CLE,L,1,7,,26-30,3,13.0,2:21,N,35526,.73,-,
58,Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
59,57,"Saturday, Jun 1",boxscore,WSN,@,CLE,L,2,3,,26-31,3,14.0,2:26,D,36725,.65,--,
60,58,"Sunday, Jun 2",boxscore,WSN,@,CLE,W,5,2,,27-31,3,13.0,2:18,D,25521,.62,+,
61,59,"Monday, Jun 3",boxscore,WSN,,NYM,L,7,8,,27-32,3,14.0,3:18,N,20575,.67,-,
62,60,"Tuesday, Jun 4",boxscore,WSN,,NYM,L,3,6,,27-33,3,15.0,2:34,N,21570,.65,--,
63,61,"Wednesday, Jun 5",boxscore,WSN,,NYM,L,1,9,,27-34,3,16.0,2:06,D,18775,.57,---,
64,62,"Thursday, Jun 6",boxscore,WSN,,ATL,L,2,5,,27-35,3,16.5,2:07,N,27690,.55,----,
65,63,"Friday, Jun 7",boxscore,WSN,,ATL,W,2,1,,28-35,3,16.0,2:10,N,39235,.49,+,
66,64,"Saturday, Jun 8",boxscore,WSN,,ATL,W,7,3,,29-35,3,16.0,2:29,D,33998,.54,++,
67,65,"Sunday, Jun 9",boxscore,WSN,,ATL,W,8,5,,30-35,3,15.0,2:38,D,34282,.59,+++,
68,66,"Tuesday, Jun 11",boxscore,WSN,@,DET,W,5,4,10,31-35,3,15.0,2:51,N,18368,.59,++++,
69,67,"Wednesday, Jun 12",boxscore,WSN,@,DET,W,7,5,,32-35,3,14.0,2:50,N,20645,.63,+++++,
70,68,"Thursday, Jun 13",boxscore,WSN,@,DET,L,2,7,,32-36,3,14.0,2:34,D,21925,.65,-,
71,69,"Friday, Jun 14",boxscore,WSN,,MIA,W,8,1,,33-36,3,14.0,2:22,N,23303,.64,+,
72,70,"Saturday, Jun 15",boxscore,WSN,,MIA,W,4,0,,34-36,3,13.0,2:08,D,25637,.67,++,
73,71,"Sunday, Jun 16",boxscore,WSN,,MIA,W,3,1,,35-36,3,12.0,2:23,D,27003,.73,+++,
74,72,"Tuesday, Jun 18",boxscore,WSN,,ARI,L,0,5,,35-37,3,13.5,2:19,N,28230,.82,-,
75,73,"Wednesday, Jun 19",boxscore,WSN,,ARI,W,3,1,,36-37,3,12.5,2:15,D,20853,.73,+,
76,74,"Thursday, Jun 20",boxscore,WSN,,ARI,L,2,5,,36-38,3,13.0,2:17,D,21158,.78,-,
77,75,"Friday, Jun 21",boxscore,WSN,@,COL,W,11,5,,37-38,3,12.0,2:59,N,31935,.69,+,
78,76,"Saturday, Jun 22",boxscore,WSN,@,COL,L-wo,7,8,,37-39,3,13.0,2:49,N,34509,.74,-,
79,77,"Sunday, Jun 23",boxscore,WSN,@,COL,W,2,1,,38-39,3,13.0,2:16,D,30407,.68,+,
80,78,"Monday, Jun 24",boxscore,WSN,@,SDP,L-wo,6,7,10,38-40,3,14.0,2:59,N,39164,.81,-,
81,79,"Tuesday, Jun 25",boxscore,WSN,@,SDP,L,7,9,,38-41,4,14.0,2:46,N,40825,.75,--,
82,80,"Wednesday, Jun 26",boxscore,WSN,@,SDP,L,5,8,,38-42,4,15.0,2:28,D,37397,.70,---,
83,81,"Friday, Jun 28",boxscore,WSN,@,TBR,L,1,3,,38-43,4,15.5,2:33,N,14959,.59,----,
84,82,"Saturday, Jun 29",boxscore,WSN,@,TBR,W,8,1,,39-43,4,14.5,2:34,D,17501,.50,+,
85,83,"Sunday, Jun 30",boxscore,WSN,@,TBR,L,0,5,,39-44,4,15.5,2:20,D,18259,.53,-,
86,Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
87,84,"Monday, Jul 1",boxscore,WSN,,NYM,L,7,9,10,39-45,4,16.0,3:19,N,26719,.58,--,
88,85,"Tuesday, Jul 2",boxscore,WSN,,NYM,L,2,7,10,39-46,4,17.0,2:46,N,19844,.49,---,
89,86,"Wednesday, Jul 3",boxscore,WSN,,NYM,W,7,5,,40-46,4,17.0,2:40,N,32391,.45,+,
90,87,"Thursday, Jul 4",boxscore,WSN,,NYM,W,1,0,,41-46,4,16.0,1:58,D,34394,.48,++,
91,88,"Friday, Jul 5",boxscore,WSN,,STL,L,6,7,11,41-47,4,17.0,3:26,N,24072,.52,-,
92,89,"Saturday, Jul 6",boxscore,WSN,,STL,W,14,6,,42-47,4,16.0,3:10,D,21838,.47,+,
93,90,"Sunday, Jul 7",boxscore,WSN,,STL,L,3,8,,42-48,4,16.0,2:59,D,19782,.54,-,
94,91,"Monday, Jul 8",boxscore,WSN,,STL,L,0,6,,42-49,4,16.5,2:24,D,16454,.43,--,
95,92,"Tuesday, Jul 9",boxscore,WSN,@,NYM,L,5,7,,42-50,4,17.5,2:41,N,31243,.39,---,
96,93,"Wednesday, Jul 10",boxscore,WSN,@,NYM,L,2,6,,42-51,4,18.5,2:24,N,24887,.33,----,
97,94,"Thursday, Jul 11",boxscore,WSN,@,NYM,L,0,7,,42-52,4,19.5,2:49,D,25710,.29,-----,
98,95,"Friday, Jul 12",boxscore,WSN,@,MIL,W,5,2,,43-52,4,18.5,2:41,N,31967,.22,+,
99,96,"Saturday, Jul 13",boxscore,WSN,@,MIL,W,6,5,,44-52,4,18.5,3:00,D,34169,.26,++,
100,97,"Sunday, Jul 14",boxscore,WSN,@,MIL,L,3,9,,44-53,4,18.5,2:34,D,35040,.29,-,
101,98,"Friday, Jul 19",preview,WSN,,CIN,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
102,99,"Saturday, Jul 20",preview,WSN,,CIN,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
103,Gm#,Date,,Tm,,Opp,,,,,,,,,,,D/N,cLI,Orig. Scheduled
104,100,"Sunday, Jul 21",preview,WSN,,CIN,1:35 pm,1:35 pm,1:35 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
105,101,"Tuesday, Jul 23",preview,WSN,,SDP,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
106,102,"Wednesday, Jul 24",preview,WSN,,SDP,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
107,103,"Thursday, Jul 25",preview,WSN,,SDP,12:05 pm,12:05 pm,12:05 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
108,104,"Friday, Jul 26",preview,WSN,@,STL,8:15 pm,8:15 pm,8:15 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
109,105,"Saturday, Jul 27",preview,WSN,@,STL,7:15 pm,7:15 pm,7:15 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
110,106,"Sunday, Jul 28",preview,WSN,@,STL,2:15 pm,2:15 pm,2:15 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
111,107,"Monday, Jul 29",preview,WSN,@,ARI,9:40 pm,9:40 pm,9:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
112,108,"Tuesday, Jul 30",preview,WSN,@,ARI,9:40 pm,9:40 pm,9:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
113,109,"Wednesday, Jul 31",preview,WSN,@,ARI,3:40 pm,3:40 pm,3:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
114,110,"Friday, Aug 2",preview,WSN,,MIL,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
115,111,"Saturday, Aug 3",preview,WSN,,MIL,4:05 pm,4:05 pm,4:05 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
116,112,"Sunday, Aug 4",preview,WSN,,MIL,1:35 pm,1:35 pm,1:35 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
117,113,"Monday, Aug 5",preview,WSN,,SFG,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
118,114,"Tuesday, Aug 6",preview,WSN,,SFG,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
119,115,"Wednesday, Aug 7",preview,WSN,,SFG,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
120,116,"Thursday, Aug 8",preview,WSN,,SFG,4:05 pm,4:05 pm,4:05 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
121,117,"Friday, Aug 9",preview,WSN,,LAA,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
122,118,"Saturday, Aug 10",preview,WSN,,LAA,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
123,119,"Sunday, Aug 11",preview,WSN,,LAA,11:35 am,11:35 am,11:35 am,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
124,120,"Tuesday, Aug 13",preview,WSN,@,BAL,6:35 pm,6:35 pm,6:35 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
125,121,"Wednesday, Aug 14",preview,WSN,@,BAL,6:35 pm,6:35 pm,6:35 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
126,122,"Thursday, Aug 15",preview,WSN,@,PHI,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
127,123,"Friday, Aug 16",preview,WSN,@,PHI,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
128,124,"Saturday, Aug 17",preview,WSN,@,PHI,6:05 pm,6:05 pm,6:05 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
129,125,"Sunday, Aug 18",preview,WSN,@,PHI,1:35 pm,1:35 pm,1:35 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
130,126,"Tuesday, Aug 20",preview,WSN,,COL,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
131,127,"Wednesday, Aug 21",preview,WSN,,COL,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
132,128,"Thursday, Aug 22",preview,WSN,,COL,1:05 pm,1:05 pm,1:05 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
133,129,"Friday, Aug 23",preview,WSN,@,ATL,7:20 pm,7:20 pm,7:20 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
134,130,"Saturday, Aug 24",preview,WSN,@,ATL,7:20 pm,7:20 pm,7:20 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
135,131,"Sunday, Aug 25",preview,WSN,@,ATL,12:05 pm,12:05 pm,12:05 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
136,132,"Monday, Aug 26",preview,WSN,,NYY,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
137,133,"Tuesday, Aug 27",preview,WSN,,NYY,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
138,134,"Wednesday, Aug 28",preview,WSN,,NYY,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
139,135,"Friday, Aug 30",preview,WSN,,CHC,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
140,136,"Saturday, Aug 31",preview,WSN,,CHC,4:05 pm,4:05 pm,4:05 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
141,137,"Sunday, Sep 1",preview,WSN,,CHC,1:35 pm,1:35 pm,1:35 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
142,138,"Tuesday, Sep 3",preview,WSN,@,MIA,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
143,139,"Wednesday, Sep 4",preview,WSN,@,MIA,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
144,140,"Thursday, Sep 5",preview,WSN,@,PIT,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
145,141,"Friday, Sep 6",preview,WSN,@,PIT,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
146,142,"Saturday, Sep 7",preview,WSN,@,PIT,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
147,143,"Sunday, Sep 8",preview,WSN,@,PIT,1:35 pm,1:35 pm,1:35 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
148,144,"Tuesday, Sep 10",preview,WSN,,ATL,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
149,145,"Wednesday, Sep 11",preview,WSN,,ATL,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
150,146,"Thursday, Sep 12",preview,WSN,,MIA,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
151,147,"Friday, Sep 13",preview,WSN,,MIA,6:45 pm,6:45 pm,6:45 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
152,148,"Saturday, Sep 14",preview,WSN,,MIA,4:05 pm,4:05 pm,4:05 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
153,149,"Sunday, Sep 15",preview,WSN,,MIA,1:35 pm,1:35 pm,1:35 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
154,Gm#,Date,,Tm,,Opp,,,,,,,,,,,D/N,cLI,Orig. Scheduled
155,150,"Monday, Sep 16",preview,WSN,@,NYM,7:10 pm,7:10 pm,7:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
156,151,"Tuesday, Sep 17",preview,WSN,@,NYM,7:10 pm,7:10 pm,7:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
157,152,"Wednesday, Sep 18",preview,WSN,@,NYM,7:10 pm,7:10 pm,7:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
158,153,"Thursday, Sep 19",preview,WSN,@,CHC,7:40 pm,7:40 pm,7:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
159,154,"Friday, Sep 20",preview,WSN,@,CHC,2:20 pm,2:20 pm,2:20 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
